run_id,utc_time,base_seed,score,failed,transit_frequency_mult,congestion_toll,road_capacity_scale,avg_travel_time,total_energy,mean_congestion,congestion_p95,total_emissions
125,2025-12-31T03:15:55.618003+00:00,42,797095.7337290295,0,0.9913536142176432,1.5721999010213143,0.8630446594499999,489.946930763989,3179147.268878347,152.2411537057236,1439.6874053795113,0.0
126,2025-12-31T03:15:57.293038+00:00,42,759303.150284739,0,0.8182266980337533,4.6806373168787205,0.9751616148795013,478.49150068327543,3028183.588563794,145.8067481186536,1409.3979951967028,0.0
127,2025-12-31T03:15:59.022054+00:00,42,783326.0153584097,0,1.0066558582219278,3.6484285433868897,1.02119722610116,519.9392756676928,3123258.299428705,159.42409303467076,1579.8723081208207,0.0
128,2025-12-31T03:16:00.791196+00:00,42,779894.8332565018,0,1.4489119894707698,3.901507469546961,0.9917478256498161,537.8556263970637,3110360.1947660074,168.09011324560245,1388.395725546323,0.0
129,2025-12-31T03:16:02.719807+00:00,42,770242.180208122,0,1.001087578784661,4.93315772462161,1.0871040944014574,560.5750688987072,3071282.82359197,185.96589533691306,1457.7664200239271,0.0
130,2025-12-31T03:16:04.357810+00:00,42,731354.6066328367,0,1.460955728003073,0.5923928860852068,1.140213471676313,496.90811808721446,2916199.779104846,147.78921664652293,1432.5668404584503,0.0
131,2025-12-31T03:16:06.108527+00:00,42,733454.688682711,0,1.209659107192966,0.6096083916755629,1.0353031999876883,532.2696211842667,2924035.4146718984,163.79309148071306,1512.7412822198758,0.0
132,2025-12-31T03:16:07.784246+00:00,42,748966.975231108,0,1.248877092084359,0.06151342944301419,0.9817271847366986,493.6753107774157,2986600.7906752783,150.93576286084047,1443.7839948287844,0.0
133,2025-12-31T03:16:09.585296+00:00,42,756032.7204976857,0,1.3603196089570568,1.4767951267204493,0.9834192327194204,521.5361040076509,3014873.4251468,163.38353509738812,1412.3316549330225,0.0
134,2025-12-31T03:16:11.294358+00:00,42,712279.9902725396,0,1.0538513016543145,1.509636957212458,1.1673767582062216,510.981277173907,2838684.641118201,155.17167380262802,1670.6214262782478,0.0
135,2025-12-31T03:16:13.060972+00:00,42,739790.795756327,0,1.3250352283452127,0.5529420549805525,1.1988138631350291,501.70326445572715,2949256.0296547194,155.76271202496693,1568.0228758136916,0.0
136,2025-12-31T03:16:15.102769+00:00,42,814498.3909401518,0,1.4033600194461961,1.419542189320195,1.1347586318643752,592.6652348904221,3247721.5222600643,194.63345458476576,1548.804222912024,0.0
137,2025-12-31T03:16:17.095097+00:00,42,797269.6026708041,0,0.7851356254971062,4.995523652371193,1.0662738944426147,563.5436684636327,3179460.3504774254,188.11096221292573,1440.0873380470427,0.0
138,2025-12-31T03:16:18.911963+00:00,42,790881.6603477924,0,1.2201000124470376,0.45220363492066373,1.15881335955865,533.6769004391114,3154430.0714005767,170.32299811668994,1365.2264986160253,0.0
139,2025-12-31T03:16:20.735432+00:00,42,834076.292138869,0,0.7231996025635755,1.2041402902057352,0.857208750066654,540.1256479415714,3326550.890257483,167.5708498222708,1498.2511805527922,0.0
140,2025-12-31T03:16:22.473060+00:00,42,768956.6607336074,0,1.321414352553775,0.9910211360644894,1.164255290852354,516.5554369005766,3066632.92804719,160.45255750973047,1404.6681253361867,0.0
141,2025-12-31T03:16:24.563327+00:00,42,796903.1700607055,0,1.2250152314619922,0.18081355247348108,0.8021719336514802,608.4545287815264,3176560.2582754395,208.09846641677348,1691.4932360118055,0.0
142,2025-12-31T03:16:26.373022+00:00,42,771680.1976177585,0,0.7413263336115191,3.0296258882386384,1.1205927243437661,539.6914802495456,3076570.0896307393,170.72135794569022,1579.6257625472606,0.0
143,2025-12-31T03:16:28.141864+00:00,42,797990.1025415398,0,0.8908422565019107,4.247044214615364,0.8228927760613042,516.1623070330664,3182632.8013307154,163.0757290297258,1431.5787203416405,0.0
144,2025-12-31T03:16:29.832706+00:00,42,738124.2864327283,0,1.340771082913341,4.638977150861402,1.1088433596417522,505.33883130361556,2943294.1822128203,155.17976847565373,1418.578489278491,0.0
145,2025-12-31T03:16:31.685780+00:00,42,710997.5757131735,0,1.2584966271829097,4.189901093276916,0.8160605198188267,530.8162396408565,2834539.945297317,167.51796165290497,1442.7186435097535,0.0
146,2025-12-31T03:16:33.449584+00:00,42,753122.3585238793,0,0.8614256885752443,0.6246183965282154,1.0018123960771945,568.8149978705342,3001610.990967268,179.23071759161618,1702.7144613638998,0.0
147,2025-12-31T03:16:35.314268+00:00,42,818854.5703573633,0,1.2961505026630755,3.1500592228819935,1.140452439904774,533.7586459984412,3266209.84736056,171.80533237476595,1387.7222264999007,0.0
148,2025-12-31T03:16:37.064980+00:00,42,771936.4925267216,0,0.8241703939528726,3.6731054596758077,0.8772165963475617,550.5577399467783,3077560.5415179506,172.6550016721845,1576.8386719032583,0.0
149,2025-12-31T03:16:38.805273+00:00,42,743393.0399314472,0,0.9166070010542402,3.5495234864065193,1.1920819139594727,476.5173984303164,2964678.2028739876,145.7966338026192,1382.9115285320393,0.0
150,2025-12-31T03:16:40.675993+00:00,42,750500.783887507,0,1.1892348847816556,0.272501574956478,1.046523587971013,492.46878479393536,2992758.7821239517,153.0099948028603,1439.011312369581,0.0
151,2025-12-31T03:16:42.531292+00:00,42,778370.9854380391,0,0.7338804412641337,4.420728556834086,1.0838313140402482,511.4393055507264,3103931.615806445,164.35860893677958,1481.689179595818,0.0
152,2025-12-31T03:16:44.495427+00:00,42,845738.7508954868,0,0.8385022771380025,0.4586050291209903,0.8734132915521277,600.5216145028281,3372634.1564121526,198.70588643584017,1550.3888717368484,0.0
153,2025-12-31T03:16:46.338026+00:00,42,763638.4338940643,0,1.484021743643354,2.292803212292449,1.1136323793365632,530.2250656914357,3045203.5379438573,167.39017540455959,1422.408530971513,0.0
154,2025-12-31T03:16:48.061007+00:00,42,704463.5375275336,0,1.2091266736862214,2.862065749793187,0.8580521018660199,471.0110077487247,2809035.354776304,142.80530436158804,1373.337202576489,0.0
155,2025-12-31T03:16:49.771472+00:00,42,895218.7972217548,0,1.456819562846476,1.5067131625735897,1.0312068863230168,530.0174089795038,3570892.7926703584,164.62625437931783,1555.6715771317254,0.0
156,2025-12-31T03:16:51.626988+00:00,42,706823.7246668754,0,1.2598207556712528,3.2461657762265443,1.1762377638782073,519.2335560550749,2817372.215660199,161.45607382402432,1553.8029595634105,0.0
157,2025-12-31T03:16:53.417273+00:00,42,776269.3375839024,0,0.8187511919360464,2.5417636922347104,0.9616137562963064,507.1473486179553,3095555.79979397,163.06446869744056,1479.501337977983,0.0
158,2025-12-31T03:16:55.455851+00:00,42,756935.2554297377,0,1.0793349835860944,0.5960876309887231,0.8536378439491061,556.5786987249596,3017727.289575674,184.58823290902419,1530.084497790636,0.0
159,2025-12-31T03:16:57.213504+00:00,42,775987.6041713683,0,0.9224604366250059,1.5235230188041564,0.97116128547254,533.1112792591048,3093922.0118850674,166.08841880560098,1561.9473912991382,0.0
160,2025-12-31T03:16:59.148027+00:00,42,777947.4110350474,0,1.1887900376293026,3.173145587091315,0.9647243586342281,567.8764397976452,3100877.241800999,188.80715299501136,1705.78321100255,0.0
161,2025-12-31T03:17:01.343943+00:00,42,841106.553554064,0,1.0270264875429576,1.0881426334848099,1.0353224993636032,581.7812607116484,3354952.8048016503,197.97650838393028,1389.8209899245367,0.0
162,2025-12-31T03:17:03.358402+00:00,42,745195.5556316273,0,0.9536327290537903,0.1802991713868185,0.9673600176627442,510.42571727280375,2972105.591748852,165.18511985512296,1299.6840876904873,0.0
163,2025-12-31T03:17:05.020430+00:00,42,832448.195242762,0,1.0793061400721362,1.127964341021055,1.0289831732488464,507.10378783174133,3320695.2807808234,152.3289470243211,1396.5615762581658,0.0
164,2025-12-31T03:17:06.824255+00:00,42,756894.505979322,0,1.1526175203455367,3.510010905551857,1.059179392880484,514.7977463308317,3017667.562836021,163.48857758922657,1553.9369811936162,0.0
165,2025-12-31T03:17:08.467159+00:00,42,821944.8408438115,0,1.2219464452168252,1.5810707591202156,1.1149728887943815,486.114676733448,3278203.711916227,145.6380134446617,1517.012816628711,0.0
166,2025-12-31T03:17:10.520266+00:00,42,814889.7317383321,0,1.1393155068797436,2.1570909758994503,1.050404992376423,520.9687041473248,3250272.092152988,169.0208290450649,1416.1062487588542,0.0
167,2025-12-31T03:17:12.498314+00:00,42,734277.0844101605,0,0.9885258675602034,2.563696223033791,1.0946822753928882,558.7239598343302,2927185.3144742283,185.200462563869,1509.0929618590758,0.0
168,2025-12-31T03:17:14.440331+00:00,42,773426.5128259689,0,1.4091223093789662,4.605285986475958,1.0014531700732396,565.4092761033236,3082481.857329697,188.51381005953343,1772.9424428380019,0.0
169,2025-12-31T03:17:16.317957+00:00,42,785598.0817698668,0,1.1162200917924552,3.9993520538191825,0.9257802766976805,515.4332622994708,3132736.4458070765,165.14550355653623,1499.5414613868193,0.0
170,2025-12-31T03:17:18.443540+00:00,42,774541.928173117,0,1.3699058898760548,2.4707082325871172,0.8463426897341074,564.8616854295783,3088793.76971204,188.750242802187,1387.811594996652,0.0
171,2025-12-31T03:17:20.168265+00:00,42,764345.6176935274,0,0.7576473176583549,4.209966055197316,0.8222271667627512,518.4532740155142,3047341.4112430387,157.77330080058672,1580.9563568931385,0.0
172,2025-12-31T03:17:21.974715+00:00,42,868449.1089559237,0,0.9244891489069247,1.670650202507729,0.8691977780766376,546.1480106835221,3463764.2596764877,172.81855095659296,1548.5040796202397,0.0
173,2025-12-31T03:17:23.866803+00:00,42,693842.6749926991,0,0.9511146958415914,3.713462833625428,0.8058731374240283,514.515734622854,2766009.4085103837,170.22607208069283,1436.392906026553,0.0
174,2025-12-31T03:17:25.593149+00:00,42,731276.9218352969,0,1.3617387396165492,4.282740117872791,0.9489046292766193,494.4016220716667,2916186.129188133,153.9225804310552,1369.6953066111744,0.0
175,2025-12-31T03:17:27.394434+00:00,42,732056.570696893,0,0.8228903192485078,3.0042020397254046,0.8478690223459577,524.6711432517071,2918156.743267026,164.88369002552017,1578.1529357246798,0.0
176,2025-12-31T03:17:29.125869+00:00,42,802224.7514129714,0,0.991935488862602,4.792145904504862,1.1981857890334549,498.65072593243434,3199422.717395726,154.23930482946685,1481.5647960081237,0.0
177,2025-12-31T03:17:30.888735+00:00,42,730908.1805439428,0,1.3176839130836684,1.5548075496038312,1.075066019666437,511.4585498947111,2913901.8301248397,158.32052657494202,1521.893455744336,0.0
178,2025-12-31T03:17:32.796124+00:00,42,783972.5577529428,0,1.2643250923872102,1.9392084758182486,1.0563554538344637,563.758021855273,3125555.653871378,186.11448968069215,1590.1813078622422,0.0
179,2025-12-31T03:17:34.473477+00:00,42,858680.9606306468,0,0.708582115980541,1.0452882930112073,1.0100353211869044,517.9024987010821,3424541.423437132,156.5009389295735,1611.501424420714,0.0
180,2025-12-31T03:17:36.644370+00:00,42,800334.4017542994,0,0.8310010434066366,0.8295343393826682,1.1345217162200951,606.0652942565025,3189635.401507665,205.81398796758575,1829.9980752884283,0.0
181,2025-12-31T03:17:38.775383+00:00,42,732670.2482964959,0,1.4913064021468845,2.779847140142242,1.1356278923526852,578.3916029786146,2920841.478659082,194.96412845023147,1470.4237930639088,0.0
182,2025-12-31T03:17:40.656472+00:00,42,838293.9408725939,0,1.4922573314610181,0.7079794428438735,0.9792982453017405,529.3100208724975,3343823.545315742,165.0797956188824,1424.7472045121494,0.0
183,2025-12-31T03:17:42.363228+00:00,42,758563.3580921922,0,1.0140581726735358,0.4002464182309251,1.1021320691178977,495.82809310879384,3025640.2014003876,151.90920685990196,1305.2784373922113,0.0
184,2025-12-31T03:17:44.232481+00:00,42,840033.6980909718,0,1.0470232218580744,2.3466346709520063,0.8602691895252961,559.8584473676119,3350322.1319890986,180.64319025165787,1487.4339434821727,0.0
185,2025-12-31T03:17:46.042821+00:00,42,775091.9977364892,0,0.8447413217846944,4.535518110781075,0.8178596355897116,489.7436505481612,3091783.6558827497,155.8414665648502,1302.3626960955628,0.0
186,2025-12-31T03:17:47.843069+00:00,42,810891.7563148312,0,0.8862818279549649,1.4602966515726417,0.9960790169606346,521.1090829822633,3233987.7824799237,164.8208772938942,1479.0075712430903,0.0
187,2025-12-31T03:17:49.596590+00:00,42,786907.0758148402,0,1.1691561384118367,2.466449879253333,0.8336461338227529,486.8820038102451,3138704.1833078465,150.45115228162052,1378.231077249425,0.0
188,2025-12-31T03:17:51.506640+00:00,42,786029.1853408439,0,0.8949339632445708,4.217941923812706,1.0550354801913837,534.1855373431903,3134225.5225409567,170.39052682828583,1530.3207101370801,0.0
189,2025-12-31T03:17:53.283615+00:00,42,730151.344642508,0,1.2193192401074195,3.351016276756775,1.1051612076158115,491.1976393554542,2912044.227202557,154.13486693248305,1297.1744019614628,0.0
190,2025-12-31T03:17:55.101686+00:00,42,763817.3060214027,0,0.7464867853771578,1.8330419246630618,1.0158109741046715,528.9955684736927,3045711.0848880294,169.7978253342096,1465.5504464342825,0.0
191,2025-12-31T03:17:56.825598+00:00,42,821267.2702973954,0,0.9707651866378608,4.222394366435933,0.9930290034349176,482.2962594459584,3276466.263216497,150.65083151179007,1315.014779098491,0.0
192,2025-12-31T03:17:58.553623+00:00,42,782337.9992432285,0,1.3149020715675033,4.260077584405845,1.0019165931613991,533.6608525396122,3119811.3845321047,168.93677020004455,1458.441829618911,0.0
193,2025-12-31T03:18:00.662305+00:00,42,751556.4939713083,0,1.42764179509708,2.935619702684903,1.1401097195334886,563.3612350743392,2996256.6148957815,192.29546612712898,1511.3347771770027,0.0
194,2025-12-31T03:18:02.400051+00:00,42,780061.6594525812,0,0.9724726364732194,2.494084792657426,1.012564416401831,476.5774559240919,3111449.321208345,147.66108977297333,1361.7958672559037,0.0
195,2025-12-31T03:18:04.134093+00:00,42,696539.0473278255,0,0.7839837727168564,1.9927625335077033,1.1669350690206703,515.3964342233705,2776431.355170312,157.96014476354063,1517.5300118049283,0.0
196,2025-12-31T03:18:05.998325+00:00,42,758722.4065372093,0,1.2046657922917938,0.8875329121848374,0.935542254243842,541.1412426704073,3025408.8107055486,171.83940958344667,1438.2991436680875,0.0
197,2025-12-31T03:18:08.223468+00:00,42,734766.5487237211,0,0.8532824077301598,0.1241156589928627,1.1709841834016106,604.4204066856336,2927458.231134923,207.86794881514228,1810.7081366796087,0.0
198,2025-12-31T03:18:10.051153+00:00,42,803169.0490132879,0,1.0585658626054972,1.5376753621039307,1.0393908766230946,561.6807310067775,3202236.9957614182,180.3007683808256,1616.6157340817292,0.0
199,2025-12-31T03:18:12.026542+00:00,42,838132.9085660328,0,0.7058515650344125,1.3901105330040693,1.081213386279557,534.3578688873966,3342267.955801575,169.2756484232183,1608.3302980814865,0.0
200,2025-12-31T03:18:13.855926+00:00,42,762669.4976182715,0,1.2070158184554103,4.909029737712677,1.0481430838632175,511.7746066847587,3041034.4801073708,163.42809471020146,1500.8717732649968,0.0
201,2025-12-31T03:18:15.977730+00:00,42,796922.5175865788,0,1.0110162951244441,3.637707633334539,0.8145960415321661,562.43387864493,3175054.566118142,193.39182930507937,2067.0059006793686,0.0
202,2025-12-31T03:18:17.793900+00:00,42,737504.6338552126,0,0.8354384414831973,3.366558535545828,0.8,524.7072932742548,2940754.7897452395,166.78936283568123,1409.2962566058814,0.0
203,2025-12-31T03:18:19.875392+00:00,42,863417.5347398545,0,0.8996523108131022,3.9277817784146256,0.8538082541619801,575.0722316495174,3444096.428239808,193.77315771705116,1418.4096280189456,0.0
204,2025-12-31T03:18:21.715327+00:00,42,800342.6032326894,0,0.8946371893089848,3.4622238123998703,0.8115238982634666,525.6373542751738,3192164.786141254,166.68227252092922,1396.466649656843,0.0
205,2025-12-31T03:18:23.420691+00:00,42,809738.9191762984,0,1.0284482709695733,3.346750539863457,0.8118500043593949,512.6507612867587,3230112.204709741,158.71372991439839,1335.8241663565377,0.0
206,2025-12-31T03:18:25.124865+00:00,42,811439.5534220776,0,1.0385370406806205,3.217935089171648,0.8,540.4761493709409,3235769.5040673837,169.4013370699051,1545.8837113489994,0.0
207,2025-12-31T03:18:26.820968+00:00,42,809648.9719445443,0,0.9307815787314712,3.5572863097688048,0.8253755683301158,478.10176760386065,3229460.5301929857,145.9847721295947,1431.7889711802507,0.0
208,2025-12-31T03:18:28.592940+00:00,42,796586.8948025557,0,0.9627143623929916,3.18097421573279,0.8182429870936477,493.71622398668,3177355.003790909,155.01709659825246,1384.5144774024036,0.0
209,2025-12-31T03:18:30.204169+00:00,42,726726.5676660802,0,0.9233928292485202,4.0957969987078,0.8,458.8822743008155,2898134.030256169,139.20932728512685,1375.5435261384841,0.0
210,2025-12-31T03:18:32.000162+00:00,42,787030.1861290269,0,0.920557162252684,3.8758023168667877,0.8241833730001148,523.0246013287699,3138916.7170133,166.88356250169656,1398.2101140600605,0.0
211,2025-12-31T03:18:33.713064+00:00,42,834752.6605156194,0,0.9726234653105291,3.2077836384099854,0.8187859639823063,503.06616511786166,3329541.917018955,155.97989937426755,1475.4392967818105,0.0
212,2025-12-31T03:18:35.583111+00:00,42,832270.7171376331,0,0.9014679093612202,3.784045667101907,0.8,537.657186407792,3319391.614679655,172.17382501735247,1484.8766552509157,0.0
213,2025-12-31T03:18:37.265905+00:00,42,835260.1626709541,0,0.9725381589236585,3.4714831623332163,0.8,490.23992105296475,3332154.329813845,150.21322510831934,1367.6769678124701,0.0
214,2025-12-31T03:18:39.226754+00:00,42,726056.9931564281,0,0.9853780623927465,3.7859561901284535,0.8,535.1502356242007,2894871.704437612,170.9769797511061,1417.7755196251876,0.0
215,2025-12-31T03:18:41.082450+00:00,42,786176.0318025303,0,1.0207712805946025,3.5812671071545052,0.8066437215993307,539.0818458002005,3134110.43518658,169.20497586723013,1673.1818121373567,0.0
216,2025-12-31T03:18:42.927069+00:00,42,816673.8773048586,0,0.9640225413301642,3.527563053386844,0.8171804084656267,565.2141666960316,3256447.16837088,183.82611282964058,1572.1461481206002,0.0
217,2025-12-31T03:18:44.671962+00:00,42,803600.8786737852,0,0.9255089831776846,3.5899713369605655,0.8385765607793085,497.76829589613243,3205313.070364879,156.0817232128962,1400.9947939513688,0.0
218,2025-12-31T03:18:46.441588+00:00,42,791971.2391378186,0,0.9011665653209946,2.989628734346581,0.8445356253043138,519.908134126435,3157945.589840438,161.58784276745578,1556.6506982684157,0.0
219,2025-12-31T03:18:48.180884+00:00,42,754692.880840256,0,1.0734824375667276,3.5918820539906284,0.8,542.0671494238078,3007996.7820007633,167.90409987262748,1709.0631089314688,0.0
220,2025-12-31T03:18:50.065221+00:00,42,757817.8230848594,0,0.9362114649841861,3.6275959486732274,0.8013149652394942,535.3577930020824,3021676.6037670467,176.40862181058483,1464.5576475077803,0.0
221,2025-12-31T03:18:52.072907+00:00,42,847284.0169691155,0,0.8976720698293427,3.887331176368371,0.8184613144308944,555.1391683513784,3379421.046649669,184.6546820895219,1469.019440910985,0.0
222,2025-12-31T03:18:53.935923+00:00,42,821440.5295402675,0,0.8793832260902646,3.9232218531338945,0.8551375769907297,563.1496523946694,3275595.286500366,181.86662031069258,1557.8652421624395,0.0
223,2025-12-31T03:18:55.839377+00:00,42,793081.708504181,0,0.9593687917985703,3.6122652850048764,0.8024650602782478,549.7825482757855,3162001.7626525224,178.59950000930223,1603.604660640906,0.0
224,2025-12-31T03:18:57.592828+00:00,42,811724.1613834237,0,0.9806470206560823,3.1942613519732626,0.8098185142954836,505.97162004120304,3238070.951144503,157.5259325274308,1338.28034811688,0.0
225,2025-12-31T03:18:59.359527+00:00,42,756279.34993143,0,0.9323724262673765,4.267810337512242,0.8016929918127094,525.5152401174859,3015575.7377312067,167.76348714763,1466.0351385185697,0.0
226,2025-12-31T03:19:00.997227+00:00,42,766145.5060131478,0,1.0311733011753283,3.382340624290826,0.8199673574272953,514.3404763777893,3055272.90485787,155.96403593410847,1432.8007506183123,0.0
227,2025-12-31T03:19:02.718090+00:00,42,817361.6911531584,0,0.9664459085035704,3.4527486592659935,0.8101306441753149,512.763383565641,3259855.845790608,157.45454451143834,1492.0779960283212,0.0
228,2025-12-31T03:19:04.428011+00:00,42,725252.648048611,0,1.0093156000095083,3.616325322339448,0.8,442.740062404464,2892752.5571113415,135.42092069116254,1283.763463297118,0.0
229,2025-12-31T03:19:06.236853+00:00,42,809876.4909188005,0,0.950271680170674,3.4427359051876745,0.8,516.5497311758328,3229664.5160809327,164.5147044916528,1537.586120580429,0.0
230,2025-12-31T03:19:08.059377+00:00,42,818179.7936781287,0,0.9471984828967056,3.2017671688207727,0.8,518.9432269251497,3263806.1984716826,164.53818391544266,1342.1482691114911,0.0
231,2025-12-31T03:19:09.683381+00:00,42,741009.930916867,0,0.9742539039468165,3.5566472247745238,0.8,494.78695315878826,2954939.8284028578,145.61995816286827,1410.6790734134281,0.0
232,2025-12-31T03:19:11.917166+00:00,42,789113.3272477763,0,0.9887872095987819,3.7951737602077,0.8,549.9546492952078,3146245.2368738675,179.8710375449276,1578.450631239398,0.0
233,2025-12-31T03:19:13.854318+00:00,42,812296.6817230332,0,0.8879068457107958,3.964205202519729,0.8142575523654786,577.7469404191557,3238838.4101049397,192.738424326194,1578.0743348194621,0.0
234,2025-12-31T03:19:15.951679+00:00,42,771537.5824520207,0,1.065479605410427,3.8395194132429094,0.8151780128143167,592.0788509686157,3075612.173643943,198.83743084667572,1602.6314429652957,0.0
235,2025-12-31T03:19:17.789171+00:00,42,798012.863565096,0,0.9431021551963802,3.958495593785665,0.820875182253984,525.0507988802086,3182049.15071368,166.41790560292267,1563.0619536951856,0.0
236,2025-12-31T03:19:19.612644+00:00,42,750035.5353423061,0,1.0111974962527208,3.5570659580342427,0.8,548.0149604326635,2989864.938812431,176.1892603944685,1596.3101021075743,0.0
237,2025-12-31T03:19:21.360812+00:00,42,807142.112217648,0,0.9281177436378163,3.9507033499791246,0.8418341239911499,522.8214596874695,3218925.902419018,160.58264451367114,1492.8879720814382,0.0
238,2025-12-31T03:19:23.325205+00:00,42,706681.2326685484,0,0.9290903521704249,3.586030715287501,0.8134109907969035,564.3277229117501,2816203.648584494,187.7714902313285,1627.774921145307,0.0
239,2025-12-31T03:19:25.092406+00:00,42,863210.3608200542,0,0.9393181438409721,3.999078929567395,0.8,554.5517066687535,3443723.409008145,180.1463491667331,1347.3908765409085,0.0
240,2025-12-31T03:19:26.789567+00:00,42,763352.8353341197,0,0.9114328535895804,3.478737933436994,0.8,522.7243521062776,3044346.694607407,166.23929045476345,1369.7447965740553,0.0
241,2025-12-31T03:19:28.541592+00:00,42,850318.6327221978,0,0.9048600505118888,3.43891599887165,0.8010466257155764,589.004583420129,3390741.063573865,185.78915298321695,1610.7406279346067,0.0
242,2025-12-31T03:19:30.524084+00:00,42,867859.7793640393,0,1.004537058641284,3.6399446382682172,0.8,568.4660573466612,3461745.8011498065,187.63716185810202,1451.9006017717759,0.0
243,2025-12-31T03:19:32.166473+00:00,42,750348.2378650695,0,0.948380877863342,4.028214920057833,0.8,485.34252346009765,2991765.42041233,150.40792700456637,1526.0795686035387,0.0
244,2025-12-31T03:19:33.831228+00:00,42,799369.1578541986,0,0.9074071014133618,3.8810275214076952,0.8005562706464892,529.0552518768454,3187904.3003623723,164.92655269297484,1470.8929834274081,0.0
245,2025-12-31T03:19:35.462976+00:00,42,792750.6178256623,0,0.9821939609956462,3.709368796086839,0.822713064978178,504.5757153611687,3161413.5596586424,155.07249934102796,1499.6739133632416,0.0
246,2025-12-31T03:19:37.015893+00:00,42,815069.9551124291,0,0.9014309463676407,3.7098374383889476,0.8008165770793125,507.8890767706242,3250154.4900590847,151.88071051691355,1610.2625788142768,0.0
247,2025-12-31T03:19:38.666186+00:00,42,802470.5782031139,0,0.8927519314845931,3.2444194492648215,0.8223311142706202,482.0946995937001,3200316.833587376,146.40615730297944,1517.8595102453464,0.0
248,2025-12-31T03:19:40.272343+00:00,42,789614.1406655074,0,0.9342689814951284,3.406778749131229,0.8035648429378683,508.0111168076517,3149083.5577668124,157.26041763841764,1450.736547011301,0.0
249,2025-12-31T03:19:42.098508+00:00,42,750523.2578805599,0,1.005259600994358,3.029241480013851,0.8,520.9484216287592,2993431.9151959736,170.8361199500623,1284.8574899730402,0.0
250,2025-12-31T03:19:44.040762+00:00,42,749506.2283988284,0,0.9068161466306185,4.151816493641527,0.8126552250140915,563.124574736038,2988222.980474019,191.922413442784,1476.8377146017265,0.0
251,2025-12-31T03:19:45.863467+00:00,42,835989.8073142404,0,0.9879459233837302,3.371414557887559,0.8,528.247210843875,3334711.6864320165,174.17566125181938,1399.2775822011167,0.0
252,2025-12-31T03:19:47.568498+00:00,42,748496.1421243984,0,0.9726097542442814,3.730945132906062,0.8190428690767674,544.9226131375109,2984607.6287814025,173.90429483840217,1412.4747825059583,0.0
253,2025-12-31T03:19:49.211213+00:00,42,798476.6232858556,0,0.9421064882770257,3.796905951561816,0.8096679954617509,528.624080784591,3183329.6574433967,164.18798127619777,1680.8933795467838,0.0
254,2025-12-31T03:19:51.005038+00:00,42,854098.3160894602,0,0.9884475305176678,3.955565318208769,0.8,541.8116341739609,3406722.017360183,177.14128692702752,1474.7627859034712,0.0
255,2025-12-31T03:19:52.520218+00:00,42,764326.4031177829,0,0.8432458051852303,4.01398645292088,0.8343785396623148,529.356179657002,3047535.9302669377,160.20406391440653,1514.1182775356601,0.0
256,2025-12-31T03:19:54.446910+00:00,42,785340.5800501915,0,0.9021247909049511,3.1555122116617396,0.8082499731282011,630.5333730227854,3130664.2908822075,212.22181464497976,1597.2007231914486,0.0
257,2025-12-31T03:19:56.025703+00:00,42,859155.0923623847,0,0.9957949307064168,4.252741190355723,0.8182642791544632,497.3732817364394,3426767.7511350135,152.81759547090266,1561.742283010326,0.0
258,2025-12-31T03:19:57.631796+00:00,42,794961.2132446446,0,0.933272294405478,3.4455236471499693,0.8061479684241241,515.7432182140054,3170376.6358858864,161.19527866302482,1462.1615731342267,0.0
259,2025-12-31T03:19:59.336848+00:00,42,765100.8065329647,0,0.9367499900550991,3.408942461906783,0.8550432730447473,507.77920150614597,3050865.05246067,160.8376372927085,1483.5513615961484,0.0
260,2025-12-31T03:20:00.953077+00:00,42,795384.1263488244,0,1.0368027791410537,4.054277438692057,0.8,485.9390570209692,3173173.9852329665,150.476566118544,1262.0042032422386,0.0
