tick,edge_id,mode,flow
0,280,transit,0.0
0,281,car,172.1388
0,281,ped,0.0
0,281,transit,0.0
0,282,car,150.4085
0,282,ped,153.0719
0,282,transit,0.0
0,283,car,235.833
0,283,ped,52.472
0,283,transit,0.0
0,284,car,761.0077
0,284,ped,0.0
0,284,transit,0.0
0,285,car,304.3662
0,285,ped,23.5894
0,285,transit,0.0
0,286,car,2242.4236
0,286,ped,0.0
0,286,transit,0.0
0,287,car,133.9242
0,287,ped,35.3551
0,287,transit,0.0
0,288,car,0.0
0,288,ped,0.0
0,288,transit,0.0
0,289,car,81.3518
0,289,ped,0.0
0,289,transit,0.0
0,290,car,223.2313
0,290,ped,364.9187
0,290,transit,0.0
0,291,car,431.6086
0,291,ped,0.0
0,291,transit,0.0
0,292,car,37.8205
0,292,ped,0.0
0,292,transit,0.0
0,293,car,1018.3381
0,293,ped,53.2958
0,293,transit,0.0
0,294,car,671.8591
0,294,ped,0.0
0,294,transit,0.0
0,295,car,0.0
0,295,ped,0.0
0,295,transit,0.0
0,296,car,592.1934
0,296,ped,38.2379
0,296,transit,0.0
0,297,car,514.2556
0,297,ped,0.0
0,297,transit,0.0
0,298,car,874.6269
0,298,ped,86.1651
0,298,transit,0.0
0,299,car,686.3474
0,299,ped,0.0
0,299,transit,0.0
0,300,car,195.4221
0,300,ped,0.0
0,300,transit,0.0
0,301,car,231.9292
0,301,ped,33.7922
0,301,transit,0.0
0,302,car,129.424
0,302,ped,0.0
0,302,transit,0.0
0,303,car,492.2317
0,303,ped,0.0
0,303,transit,0.0
0,304,car,208.6002
0,304,ped,0.0
0,304,transit,0.0
0,305,car,228.224
0,305,ped,271.1973
0,305,transit,0.0
0,306,car,222.8957
0,306,ped,0.0
0,306,transit,0.0
0,307,car,2200.4479
0,307,ped,204.9783
0,307,transit,0.0
0,308,car,96.5137
0,308,ped,161.0543
0,308,transit,0.0
0,309,car,21.1325
0,309,ped,98.7348
0,309,transit,0.0
0,310,car,441.4489
0,310,ped,58.1683
0,310,transit,0.0
0,311,car,68.5418
0,311,ped,0.0
0,311,transit,0.0
0,312,car,15.1503
0,312,ped,18.3649
0,312,transit,0.0
0,313,car,242.0927
0,313,ped,123.8962
0,313,transit,0.0
0,314,car,207.0772
0,314,ped,138.6734
0,314,transit,0.0
0,315,car,1046.1208
0,315,ped,22.2323
0,315,transit,0.0
0,316,car,567.786
0,316,ped,0.0
0,316,transit,0.0
0,317,car,522.9418
0,317,ped,45.3846
0,317,transit,0.0
0,318,car,1027.8464
0,318,ped,0.0
0,318,transit,0.0
0,319,car,747.979
0,319,ped,196.383
0,319,transit,0.0
0,320,car,1784.7299
0,320,ped,218.512
0,320,transit,0.0
0,321,car,521.2631
0,321,ped,0.0
0,321,transit,0.0
0,322,car,1902.9178
0,322,ped,237.748
0,322,transit,0.0
0,323,car,28.2784
0,323,ped,71.7074
0,323,transit,0.0
0,324,car,1728.2885
0,324,ped,31.1474
0,324,transit,0.0
0,325,car,431.6086
0,325,ped,0.0
0,325,transit,0.0
0,326,car,1809.2718
0,326,ped,0.0
0,326,transit,0.0
0,327,car,1483.4999
0,327,ped,35.5426
0,327,transit,0.0
0,328,car,55.7781
0,328,ped,58.7424
0,328,transit,0.0
0,329,car,1384.4721
0,329,ped,0.0
0,329,transit,0.0
0,330,car,1898.7278
0,330,ped,23.8003
0,330,transit,0.0
0,331,car,34.1885
0,331,ped,0.0
0,331,transit,0.0
0,332,car,118.7923
0,332,ped,0.0
0,332,transit,0.0
0,333,car,673.3125
0,333,ped,0.0
0,333,transit,0.0
0,334,car,184.369
0,334,ped,0.0
0,334,transit,0.0
0,335,car,679.3549
0,335,ped,0.0
0,335,transit,0.0
0,336,car,1705.1723
0,336,ped,0.0
0,336,transit,0.0
0,337,car,852.531
0,337,ped,0.0
0,337,transit,0.0
0,338,car,25.5285
0,338,ped,147.0642
0,338,transit,0.0
0,339,car,625.517
0,339,ped,258.4764
0,339,transit,0.0
0,340,car,1679.1616
0,340,ped,0.0
0,340,transit,0.0
0,341,car,190.4359
0,341,ped,0.0
0,341,transit,0.0
0,342,car,8.2993
0,342,ped,0.0
0,342,transit,0.0
0,343,car,96.2451
0,343,ped,36.2273
0,343,transit,0.0
0,344,car,610.6418
0,344,ped,0.0
0,344,transit,0.0
0,345,car,183.1744
0,345,ped,0.0
0,345,transit,0.0
0,346,car,47.7487
0,346,ped,0.0
0,346,transit,0.0
0,347,car,257.243
0,347,ped,5.4624
0,347,transit,0.0
0,348,car,83.4298
0,348,ped,45.3368
0,348,transit,0.0
0,349,car,842.311
0,349,ped,53.0848
0,349,transit,0.0
0,350,car,768.5408
0,350,ped,0.0
0,350,transit,0.0
0,351,car,248.1123
0,351,ped,53.5646
0,351,transit,0.0
0,352,car,0.0
0,352,ped,70.4981
0,352,transit,0.0
0,353,car,465.6345
0,353,ped,0.0
0,353,transit,0.0
0,354,car,0.0
0,354,ped,0.0
0,354,transit,0.0
0,355,car,935.9039
0,355,ped,94.5842
0,355,transit,0.0
0,356,car,228.0178
0,356,ped,46.9536
0,356,transit,0.0
0,357,car,226.5443
0,357,ped,21.2994
0,357,transit,0.0
0,358,car,943.6799
0,358,ped,0.0
0,358,transit,0.0
0,359,car,1056.7353
0,359,ped,39.1009
0,359,transit,0.0
0,360,car,415.765
0,360,ped,0.0
0,360,transit,0.0
0,361,car,1431.5071
0,361,ped,0.0
0,361,transit,0.0
0,362,car,219.4181
0,362,ped,131.8755
0,362,transit,0.0
0,363,car,1237.8394
0,363,ped,146.4622
0,363,transit,0.0
0,364,car,311.7581
0,364,ped,447.2233
0,364,transit,0.0
0,365,car,1549.5975
0,365,ped,221.043
0,365,transit,0.0
0,366,car,17.0699
0,366,ped,0.0
0,366,transit,0.0
0,367,car,2501.0527
0,367,ped,108.8931
0,367,transit,0.0
0,368,car,1343.9778
0,368,ped,0.0
0,368,transit,8.2602
0,369,car,1795.7721
0,369,ped,29.302
0,369,transit,0.0
0,370,car,63.5677
0,370,ped,0.0
0,370,transit,0.0
0,371,car,1606.7137
0,371,ped,0.0
0,371,transit,0.0
0,372,car,705.4292
0,372,ped,45.7252
0,372,transit,0.0
0,373,car,1377.6169
0,373,ped,0.0
0,373,transit,0.0
0,374,car,67.8497
0,374,ped,0.0
0,374,transit,0.0
0,375,car,1247.7856
0,375,ped,101.2741
0,375,transit,0.0
0,376,car,2598.6321
0,376,ped,0.0
0,376,transit,0.0
0,377,car,773.625
0,377,ped,86.8827
0,377,transit,0.0
0,378,car,8.2993
0,378,ped,0.0
0,378,transit,0.0
0,379,car,637.3311
0,379,ped,67.8925
0,379,transit,0.0
0,380,car,318.1842
0,380,ped,0.0
0,380,transit,0.0
0,381,car,256.9284
0,381,ped,29.111
0,381,transit,0.0
0,382,car,0.0
0,382,ped,0.0
0,382,transit,0.0
0,383,car,0.0
0,383,ped,0.0
0,383,transit,0.0
0,384,car,95.5197
0,384,ped,11.6554
0,384,transit,0.0
0,385,car,855.1648
0,385,ped,0.0
0,385,transit,0.0
0,386,car,943.42
0,386,ped,0.0
0,386,transit,0.0
0,387,car,264.1854
0,387,ped,0.0
0,387,transit,0.0
0,388,car,447.2589
0,388,ped,0.0
0,388,transit,0.0
0,389,car,841.2147
0,389,ped,0.0
0,389,transit,0.0
0,390,car,1180.6493
0,390,ped,32.3519
0,390,transit,0.0
0,391,car,1323.0378
0,391,ped,0.0
0,391,transit,0.0
0,392,car,695.7602
0,392,ped,45.8099
0,392,transit,0.0
0,393,car,1184.342
0,393,ped,0.0
0,393,transit,0.0
0,394,car,1450.7957
0,394,ped,0.0
0,394,transit,0.0
0,395,car,555.4975
0,395,ped,27.8055
0,395,transit,0.0
0,396,car,704.8528
0,396,ped,0.0
0,396,transit,0.0
0,397,car,378.1836
0,397,ped,100.5996
0,397,transit,0.0
0,398,car,191.1398
0,398,ped,0.0
0,398,transit,0.0
0,399,car,325.1445
0,399,ped,0.0
0,399,transit,0.0
0,400,car,340.0365
0,400,ped,417.8498
0,400,transit,0.0
0,401,car,319.7403
0,401,ped,38.1712
0,401,transit,0.0
0,402,car,55.0874
0,402,ped,86.229
0,402,transit,0.0
0,403,car,414.4716
0,403,ped,54.6231
0,403,transit,0.0
0,404,car,1317.6979
0,404,ped,0.0
0,404,transit,26.9768
0,405,car,66.1817
0,405,ped,25.6598
0,405,transit,46.8223
0,406,car,130.2832
0,406,ped,0.0
0,406,transit,4.4833
0,407,car,66.1817
0,407,ped,0.0
0,407,transit,64.7257
0,408,car,1461.9722
0,408,ped,72.6004
0,408,transit,0.0
0,409,car,892.6002
0,409,ped,0.0
0,409,transit,62.7323
0,410,car,36.3357
0,410,ped,38.996
0,410,transit,0.0
0,411,car,892.6002
0,411,ped,7.8905
0,411,transit,71.8789
0,412,car,725.2498
0,412,ped,0.0
0,412,transit,0.0
0,413,car,1018.7347
0,413,ped,0.0
0,413,transit,46.5898
0,414,car,753.6322
0,414,ped,53.8497
0,414,transit,10.7457
0,415,car,130.4433
0,415,ped,88.8369
0,415,transit,0.0
0,416,car,386.7741
0,416,ped,0.0
0,416,transit,0.0
0,417,car,55.3509
